Label,String
Talk34,"Talk34"
Talk10,"Talk10"
Talk23,"Talk23"
Talk11,"Talk11"
Talk12,"Talk12"
WakkaCharm,"WakkaCharm"
LargeHorse,"LargeHorse"
Talk13,"Talk13"
Talk14,"Talk14"
Talk27,"Talk27"
Talk15,"Talk15"
Talk02,"Talk02"
Talk03,"Talk03"
Talk16,"Talk16"
Near01,"Near01"
Talk29,"Talk29"
BoneHorse,"BoneHorse"
Talk04,"Talk04"
Near02,"Near02"
0001,"0001"
Talk18,"Talk18"
Near03,"Near03"
0002,"0002"
Talk06,"Talk06"
Talk19,"Talk19"
Talk08,"Talk08"
GoldHorse,"GoldHorse"
Talk09,"Talk09"
NakedPlayer,"NakedPlayer"
Talk32,"Talk32"
Talk20,"Talk20"
Talk33,"Talk33"
