Label,String
talk0013,"talk0013"
talk0014,"talk0014"
talk0015,"talk0015"
0000,"0000"
talk0016,"talk0016"
0001,"0001"
talk0017,"talk0017"
talk0000,"talk0000"
0002,"0002"
talk0018,"talk0018"
talk0001,"talk0001"
0003,"0003"
talk0019,"talk0019"
talk0002,"talk0002"
0004,"0004"
talk0003,"talk0003"
0005,"0005"
talk0020,"talk0020"
talk0004,"talk0004"
talk0021,"talk0021"
talk0005,"talk0005"
talk0022,"talk0022"
talk0006,"talk0006"
talk0023,"talk0023"
talk0007,"talk0007"
talk0024,"talk0024"
talk0008,"talk0008"
talk0025,"talk0025"
talk0009,"talk0009"
talk0026,"talk0026"
talk0027,"talk0027"
talk0010,"talk0010"
talk0028,"talk0028"
talk0011,"talk0011"
talk0012,"talk0012"
