Label,String
Talk21,"Talk21"
Talk22,"Talk22"
Talk10,"Talk10"
Talk11,"Talk11"
Talk24,"Talk24"
Talk25,"Talk25"
WakkaCharm,"WakkaCharm"
LargeHorse,"LargeHorse"
Talk13,"Talk13"
Talk26,"Talk26"
Talk14,"Talk14"
Talk02,"Talk02"
Talk15,"Talk15"
Near01,"Near01"
Talk03,"Talk03"
Talk16,"Talk16"
Near02,"Near02"
BoneHorse,"BoneHorse"
Talk04,"Talk04"
Talk17,"Talk17"
0001,"0001"
Talk06,"Talk06"
0002,"0002"
Talk19,"Talk19"
Near05,"Near05"
Talk07,"Talk07"
StableHostelPicture,"StableHostelPicture"
Talk08,"Talk08"
GoldHorse,"GoldHorse"
Talk09,"Talk09"
NakedPlayer,"NakedPlayer"
Talk20,"Talk20"
