Label,String
Talk21,"Talk21"
Talk22,"Talk22"
Talk23,"Talk23"
TerrorLightning_00,"TerrorLightning_00"
TerrorHorse,"TerrorHorse"
Talk24,"Talk24"
Talk25,"Talk25"
Talk26,"Talk26"
Talk27,"Talk27"
TerrorArrow,"TerrorArrow"
TerrorGuardian,"TerrorGuardian"
Talk28,"Talk28"
TerrorFire,"TerrorFire"
Near01,"Near01"
TerrorInsect,"TerrorInsect"
TerrorImpulse,"TerrorImpulse"
TerrorBomb,"TerrorBomb"
TerrorExplosion,"TerrorExplosion"
TerrorGeneric,"TerrorGeneric"
TerrorEnemy,"TerrorEnemy"
TerrorAnimal,"TerrorAnimal"
TerrorIce,"TerrorIce"
NakedPlayer,"NakedPlayer"
TerrorSword,"TerrorSword"
TerrorFlash,"TerrorFlash"
ClearTerrorEnemy,"ClearTerrorEnemy"
