Label,String
Pa_SortWindow_00-Pa_Guide_00-T_Guide_00,"Pa_SortWindow_00-Pa_Guide_00-T_Guide_00"
Pa_SlideListB_00-Pa_SlideItem_00-T_Kakeru_00,"Pa_SlideListB_00-Pa_SlideItem_00-T_Kakeru_00"
ListPattern_MaterialThrow,"ListPattern_MaterialThrow"
ListPattern_Attachment,"ListPattern_Attachment"
Type,"Type"
Pa_Guide_00-T_Guide_00,"Pa_Guide_00-T_Guide_00"
SpecialParts,"SpecialParts"
ScraBuild,"ScraBuild"
Pa_Guide_01-T_Guide_00,"Pa_Guide_01-T_Guide_00"
Pa_Guide_03-T_Guide_00,"Pa_Guide_03-T_Guide_00"
Strength,"Strength"
Use,"Use"
0000,"0000"
Pa_Guide_02-T_Guide_00,"Pa_Guide_02-T_Guide_00"
